"participant","id","nBlock","nSubBlock","map","technique","cameraTransition","renderingOrder","training","errorCount","timeFromStart","timeFromStreet","streetCount","firstAnswerFromStart","firstAnswerFromStreet","timeout","firstErrorMeasure","meanErrorMeasure"
"22",27,1,0,17,"Draggo","ZF","Coupled",false,0,16.264,5.546,1,16.264,5.546,false,0,0
"22",28,1,1,22,"Draggo","ZF","CF",true,1,20.871,10.103,1,18.333,7.565,false,0.4984890459437903,0.4984890459437903
"22",29,1,1,1,"Draggo","ZF","CF",false,0,30.266,2.625,1,30.266,2.625,false,0,0
"22",30,1,1,42,"Draggo","ZF","CF",false,0,21.468,13.685,1,21.468,13.685,false,0,0
"22",31,1,1,46,"Draggo","ZF","CF",false,4,39.533,32.056,1,14.118,6.641,false,0.8733661476459735,0.6761203351723675
"22",32,1,2,51,"Draggo","ZF","RF",true,1,17.244,9.853,1,13.198,5.807,false,0.5743008169358848,0.5743008169358848
"22",33,1,2,32,"Draggo","ZF","RF",false,0,19.334,10.038,1,19.334,10.038,false,0,0
"22",34,1,2,15,"Draggo","ZF","RF",false,0,27.811,14.298,1,27.81,14.297,false,0,0
"22",35,1,2,47,"Draggo","ZF","RF",false,0,16.567,6.133,1,16.567,6.133,false,0,0
"22",36,1,3,20,"Draggo","RF","RF",true,0,12.848,2.259,1,12.848,2.259,false,0,0
"22",37,1,3,24,"Draggo","RF","RF",false,0,20.186,3.235,1,20.186,3.235,false,0,0
"22",38,1,3,2,"Draggo","RF","RF",false,0,13.95,7.772,1,13.95,7.772,false,0,0
"22",39,1,3,53,"Draggo","RF","RF",false,0,15.877,2.082,1,15.877,2.082,false,0,0
"22",40,1,4,4,"Draggo","RF","CF",true,0,11.473,2.308,1,11.473,2.308,false,0,0
"22",41,1,4,55,"Draggo","RF","CF",false,0,15.003,3.287,1,15.003,3.287,false,0,0
"22",42,1,4,29,"Draggo","RF","CF",false,0,12.076,2.089,1,12.076,2.089,false,0,0
"22",43,1,4,25,"Draggo","RF","CF",false,1,20.211,7.486,1,17.12,4.395,false,0.27441222469089116,0.27441222469089116
"22",44,1,5,8,"Draggo","RF","Coupled",true,0,23.81,7.996,1,23.81,7.996,false,0,0
"22",45,1,5,7,"Draggo","RF","Coupled",false,0,6.837,1.947,1,6.837,1.947,false,0,0
"22",46,1,5,41,"Draggo","RF","Coupled",false,0,19.347,7.47,1,19.347,7.47,false,0,0
"22",47,1,5,11,"Draggo","RF","Coupled",false,0,22.101,3.671,1,22.101,3.671,false,0,0
"23",0,0,0,12,"Goto","RF","Coupled",true,1,140.922,120.392,3,138.673,118.143,false,0.15959824447988863,0.15959824447988863
"23",1,0,0,27,"Goto","RF","Coupled",false,0,26.928,8.376,1,26.928,8.376,false,0,0
"23",2,0,0,5,"Goto","RF","Coupled",false,0,12.758,2.093,1,12.758,2.093,false,0,0
"23",3,0,0,10,"Goto","RF","Coupled",false,1,24.754,10.847,1,22.783,8.876,false,0.37609599941732447,0.37609599941732447
"23",4,0,1,58,"Goto","ZF","CF",true,0,15.316,4.133,1,15.316,4.133,false,0,0
"23",5,0,1,14,"Goto","ZF","CF",false,0,11.992,2.582,1,11.992,2.582,false,0,0
"23",6,0,1,28,"Goto","ZF","CF",false,1,44.665,16.097,1,42.721,14.153,false,0.1718623337130014,0.1718623337130014
"23",7,0,1,43,"Goto","ZF","CF",false,0,19.142,8.704,1,19.142,8.704,false,0,0
"23",8,0,2,31,"Goto","ZF","Coupled",true,0,25.593,9.517,1,25.593,9.517,false,0,0
"23",9,0,2,23,"Goto","ZF","Coupled",false,0,16.579,3.799,1,16.579,3.799,false,0,0
"23",10,0,2,30,"Goto","ZF","Coupled",false,0,30.277,11.024,1,30.277,11.024,false,0,0
"23",11,0,2,54,"Goto","ZF","Coupled",false,0,13.916,3.317,1,13.916,3.317,false,0,0
"23",12,0,3,44,"Goto","RF","CF",true,0,11.866,3.099,1,11.866,3.099,false,0,0
"23",13,0,3,3,"Goto","RF","CF",false,0,26.86,9.958,1,26.86,9.958,false,0,0
"23",14,0,3,26,"Goto","RF","CF",false,6,93.883,69.848,2,33.745,9.71,false,0.6522678345179208,0.6058509868782629
"23",15,0,3,34,"Goto","RF","CF",false,0,24.598,12.066,1,24.598,12.066,false,0,0
"23",16,0,4,9,"Goto","RF","RF",true,0,17.874,4.773,1,17.874,4.773,false,0,0
"23",17,0,4,49,"Goto","RF","RF",false,0,11.534,2.064,1,11.534,2.064,false,0,0
"23",18,0,4,52,"Goto","RF","RF",false,1,28.973,12.839,1,24.765,8.631,false,0.4042190528720009,0.4042190528720009
"23",19,0,4,40,"Goto","RF","RF",false,0,12.231,2.975,1,12.231,2.975,false,0,0
"23",20,0,5,13,"Goto","ZF","RF",true,1,13.611,3.252,1,11.998,1.639,false,0.234026238829047,0.234026238829047
"23",21,0,5,50,"Goto","ZF","RF",false,0,20.699,3.403,1,20.699,3.403,false,0,0
"23",22,0,5,21,"Goto","ZF","RF",false,0,21.102,2.712,1,21.101,2.711,false,0,0
"23",23,0,5,6,"Goto","ZF","RF",false,3,79.731,69.332,3,38.615,28.216,false,0.19456272206319722,0.46758522367533356
"23",24,1,0,33,"Draggo","ZF","CF",true,1,88.437,79.563,3,79.132,70.258,false,0.3794591581719394,0.3794591581719394
"23",25,1,0,56,"Draggo","ZF","CF",false,1,36.826,28.211,2,18.849,10.234,false,0.4027917195786028,0.4027917195786028
"23",26,1,0,35,"Draggo","ZF","CF",false,0,20.751,2.634,1,20.751,2.634,false,0,0
"23",27,1,0,17,"Draggo","ZF","CF",false,0,19.286,6.847,1,19.286,6.847,false,0,0
"23",28,1,1,22,"Draggo","RF","RF",true,0,21.504,8.55,1,21.504,8.55,false,0,0
"23",29,1,1,1,"Draggo","RF","RF",false,0,30.176,3.244,1,30.176,3.244,false,0,0
"23",30,1,1,42,"Draggo","RF","RF",false,1,18.483,10.422,1,17.203,9.142,false,0.2302500603250995,0.2302500603250995
"23",31,1,1,46,"Draggo","RF","RF",false,0,11.806,1.976,1,11.806,1.976,false,0,0
"23",32,1,2,51,"Draggo","ZF","Coupled",true,0,16.757,1.865,1,16.757,1.865,false,0,0
"23",33,1,2,32,"Draggo","ZF","Coupled",false,0,29.005,8.431,1,29.005,8.431,false,0,0
"23",34,1,2,15,"Draggo","ZF","Coupled",false,0,57.037,26.568,1,57.037,26.568,false,0,0
"23",35,1,2,47,"Draggo","ZF","Coupled",false,0,18.357,3.148,1,18.357,3.148,false,0,0
"23",36,1,3,20,"Draggo","RF","Coupled",true,0,13.487,2.538,1,13.487,2.538,false,0,0
"23",37,1,3,24,"Draggo","RF","Coupled",false,0,25.145,5.207,1,25.145,5.207,false,0,0
"23",38,1,3,2,"Draggo","RF","Coupled",false,0,17.503,12.663,1,17.503,12.663,false,0,0
"23",39,1,3,53,"Draggo","RF","Coupled",false,0,17.94,8.883,1,17.94,8.883,false,0,0
"23",40,1,4,4,"Draggo","ZF","RF",true,0,14.212,2.752,1,14.212,2.752,false,0,0
"23",41,1,4,55,"Draggo","ZF","RF",false,0,32.274,2.534,1,32.274,2.534,false,0,0
"23",42,1,4,29,"Draggo","ZF","RF",false,0,16.354,2.047,1,16.354,2.047,false,0,0
"23",43,1,4,25,"Draggo","ZF","RF",false,0,33.354,5.976,1,33.353,5.975,false,0,0
"23",44,1,5,8,"Draggo","RF","CF",true,0,16.161,6.948,1,16.161,6.948,false,0,0
"23",45,1,5,7,"Draggo","RF","CF",false,0,6.468,1.731,1,6.468,1.731,false,0,0
"23",46,1,5,41,"Draggo","RF","CF",false,0,39.848,8.865,1,39.848,8.865,false,0,0
"23",47,1,5,11,"Draggo","RF","CF",false,1,20.903,5.093,1,18.314,2.504,false,0.19710291951197656,0.19710291951197656
"3",0,0,0,12,"Draggo","RF","RF",true,2,55.711,19.447,1,48.088,11.824,false,0.15959824447988863,0.24339853017412547
"3",1,0,0,27,"Draggo","RF","RF",false,0,15.897,2.878,1,15.896,2.877,false,0,0
"3",2,0,0,5,"Draggo","RF","RF",false,0,8.349,2.136,1,8.349,2.136,false,0,0
"3",3,0,0,10,"Draggo","RF","RF",false,0,10.572,1.968,1,10.572,1.968,false,0,0
"3",4,0,1,58,"Draggo","ZF","Coupled",true,1,15.796,4.762,1,12.532,1.498,false,0.2146675924888609,0.2146675924888609
"3",5,0,1,14,"Draggo","ZF","Coupled",false,0,7.288,2.19,1,7.288,2.19,false,0,0
"3",6,0,1,28,"Draggo","ZF","Coupled",false,4,23.254,9.98,1,15.206,1.932,false,0.3974012385710897,0.4665935103329688
"3",7,0,1,43,"Draggo","ZF","Coupled",false,0,8.154,1.846,1,8.154,1.846,false,0,0
"3",8,0,2,31,"Draggo","ZF","RF",true,0,13.296,2.162,1,13.296,2.162,false,0,0
"3",9,0,2,23,"Draggo","ZF","RF",false,0,13.709,3.78,1,13.709,3.78,false,0,0
"3",10,0,2,30,"Draggo","ZF","RF",false,6,55.727,44.428,3,13.2,1.901,false,0.3633934755327914,0.3587921551075383
"3",11,0,2,54,"Draggo","ZF","RF",false,0,6.131,2.71,1,6.131,2.71,false,0,0
"3",12,0,3,44,"Draggo","RF","Coupled",true,0,7.865,1.531,1,7.865,1.531,false,0,0
"3",13,0,3,3,"Draggo","RF","Coupled",false,0,17.777,1.538,1,17.777,1.538,false,0,0
"3",14,0,3,26,"Draggo","RF","Coupled",false,7,62.617,42.019,2,22.821,2.223,false,0.8750027031295403,0.3680955979163202
"3",15,0,3,34,"Draggo","RF","Coupled",false,0,18.119,7.38,1,18.119,7.38,false,0,0
"3",16,0,4,9,"Draggo","RF","CF",true,1,26.251,7.426,1,24.672,5.847,false,0.2159318253290099,0.2159318253290099
"3",17,0,4,49,"Draggo","RF","CF",false,0,7.624,1.827,1,7.624,1.827,false,0,0
"3",18,0,4,52,"Draggo","RF","CF",false,0,19.589,8.58,1,19.589,8.58,false,0,0
"3",19,0,4,40,"Draggo","RF","CF",false,0,6.384,1.641,1,6.384,1.641,false,0,0
"3",20,0,5,13,"Draggo","ZF","CF",true,0,4.876,1.517,1,4.876,1.517,false,0,0
"3",21,0,5,50,"Draggo","ZF","CF",false,0,11.635,6.685,1,11.635,6.685,false,0,0
"3",22,0,5,21,"Draggo","ZF","CF",false,0,12.542,8.041,1,12.541,8.04,false,0,0
"3",23,0,5,6,"Draggo","ZF","CF",false,1,12.507,3.739,1,10.251,1.483,false,0.21479344866720013,0.21479344866720013
"3",24,1,0,33,"Goto","ZF","RF",true,1,16.978,6.036,1,13.144,2.202,false,0.2294301018585867,0.2294301018585867
"3",25,1,0,56,"Goto","ZF","RF",false,0,13.238,1.764,1,13.238,1.764,false,0,0
"3",26,1,0,35,"Goto","ZF","RF",false,0,12.396,2.246,1,12.396,2.246,false,0,0
"3",27,1,0,17,"Goto","ZF","RF",false,0,11.002,1.592,1,11.002,1.592,false,0,0
"3",28,1,1,22,"Goto","ZF","Coupled",true,0,12.831,1.733,1,12.831,1.733,false,0,0
"3",29,1,1,1,"Goto","ZF","Coupled",false,0,13.713,2.213,1,13.713,2.213,false,0,0
"3",30,1,1,42,"Goto","ZF","Coupled",false,0,11.372,2.491,1,11.372,2.491,false,0,0
"3",31,1,1,46,"Goto","ZF","Coupled",false,1,12.391,4.267,1,9.635,1.511,false,0.2726284915011834,0.2726284915011834
"3",32,1,2,51,"Goto","RF","CF",true,1,22.029,7.26,1,17.249,2.48,false,0.5743008169358848,0.5743008169358848
"3",33,1,2,32,"Goto","RF","CF",false,0,18.036,2.999,1,18.036,2.999,false,0,0
"3",34,1,2,15,"Goto","RF","CF",false,4,29.593,21.37,1,10.155,1.932,false,0.18409885976137616,0.2245260229556559
"3",35,1,2,47,"Goto","RF","CF",false,1,13.799,4.145,1,11.511,1.857,false,0.2094703127399557,0.2094703127399557
"3",36,1,3,20,"Goto","ZF","CF",true,0,13.868,2.239,1,13.868,2.239,false,0,0
"3",37,1,3,24,"Goto","ZF","CF",false,0,16.364,2.74,1,16.364,2.74,false,0,0
"3",38,1,3,2,"Goto","ZF","CF",false,0,20.705,8.55,1,20.705,8.55,false,0,0
"3",39,1,3,53,"Goto","ZF","CF",false,0,10.391,2.08,1,10.391,2.08,false,0,0
"3",40,1,4,4,"Goto","RF","Coupled",true,0,11.477,2.77,1,11.477,2.77,false,0,0
"3",41,1,4,55,"Goto","RF","Coupled",false,0,12.228,2.263,1,12.228,2.263,false,0,0
"3",42,1,4,29,"Goto","RF","Coupled",false,0,11.766,1.958,1,11.766,1.958,false,0,0
"3",43,1,4,25,"Goto","RF","Coupled",false,0,11.818,2.607,1,11.818,2.607,false,0,0
"3",44,1,5,8,"Goto","RF","RF",true,0,13.233,2.426,1,13.233,2.426,false,0,0
"3",45,1,5,7,"Goto","RF","RF",false,0,10.535,1.353,1,10.535,1.353,false,0,0
"3",46,1,5,41,"Goto","RF","RF",false,0,17.58,6.032,1,17.58,6.032,false,0,0
"3",47,1,5,11,"Goto","RF","RF",false,0,11.403,2.591,1,11.403,2.591,false,0,0
"4",0,0,0,12,"Draggo","ZF","Coupled",true,2,114.852,88.98,3,101.835,75.963,false,0.1975199473708596,0.2623593816196109
"4",1,0,0,27,"Draggo","ZF","Coupled",false,0,34.039,8.378,1,34.039,8.378,false,0,0
"4",2,0,0,5,"Draggo","ZF","Coupled",false,0,12.005,4.321,1,12.005,4.321,false,0,0
"4",3,0,0,10,"Draggo","ZF","Coupled",false,0,11.335,3.72,1,11.335,3.72,false,0,0
"4",4,0,1,58,"Draggo","RF","Coupled",true,1,42.073,27.818,2,38.702,24.447,false,0.19629774026701013,0.19629774026701013
"4",5,0,1,14,"Draggo","RF","Coupled",false,0,8.622,2.387,1,8.622,2.387,false,0,0
"4",6,0,1,28,"Draggo","RF","Coupled",false,17,83.4,74.332,4,12.843,3.775,false,0.6959605848824931,0.5953530656035038
"4",7,0,1,43,"Draggo","RF","Coupled",false,0,16.114,7.305,1,16.114,7.305,false,0,0
"4",8,0,2,31,"Draggo","RF","RF",true,0,16.477,5.89,1,16.477,5.89,false,0,0
"4",9,0,2,23,"Draggo","RF","RF",false,1,25.219,3.557,1,23.649,1.987,false,0.280585813394836,0.280585813394836
"4",10,0,2,30,"Draggo","RF","RF",false,11,63.917,49.256,2,22.914,8.253,false,0.6377447274463821,0.5551547709316446
"4",11,0,2,54,"Draggo","RF","RF",false,0,8.914,2.715,1,8.914,2.715,false,0,0
"4",12,0,3,44,"Draggo","ZF","CF",true,0,13.171,2.546,1,13.17,2.545,false,0,0
"4",13,0,3,3,"Draggo","ZF","CF",false,10,61.313,42.665,3,24.09,5.442,false,0.591547657239153,0.5480987013286054
"4",14,0,3,26,"Draggo","ZF","CF",false,14,120.153,82.443,3,46.278,8.568,true,0.5493021420676137,0.6114186558120042
"4",15,0,3,34,"Draggo","ZF","CF",false,0,21.016,7.642,1,21.016,7.642,false,0,0
"4",16,0,4,9,"Draggo","ZF","RF",true,1,21.419,3.75,1,19.78,2.111,false,0.2159318253290099,0.2159318253290099
"4",17,0,4,49,"Draggo","ZF","RF",false,0,17.181,3.06,1,17.18,3.059,false,0,0
"4",18,0,4,52,"Draggo","ZF","RF",false,4,71.388,44.792,2,31.605,5.009,false,0.11144179444060925,0.30167316732594895
"4",19,0,4,40,"Draggo","ZF","RF",false,1,18.644,5.082,1,16.791,3.229,false,0.3371631890213835,0.3371631890213835
"4",20,0,5,13,"Draggo","RF","CF",true,0,9.412,2.66,1,9.412,2.66,false,0,0
"4",21,0,5,50,"Draggo","RF","CF",false,1,19.113,11.039,1,10.949,2.875,false,0.9961061163803321,0.9961061163803321
"4",22,0,5,21,"Draggo","RF","CF",false,0,14.629,7.959,1,14.629,7.959,false,0,0
"4",23,0,5,6,"Draggo","RF","CF",false,0,18.362,6.959,1,18.362,6.959,false,0,0
"4",24,1,0,33,"Goto","ZF","Coupled",true,12,92.89,77.349,3,18.206,2.665,false,0.3794591581719394,0.5206404888033975
"4",25,1,0,56,"Goto","ZF","Coupled",false,0,19.62,2.71,1,19.62,2.71,false,0,0
"4",26,1,0,35,"Goto","ZF","Coupled",false,0,14.069,1.897,1,14.069,1.897,false,0,0
"4",27,1,0,17,"Goto","ZF","Coupled",false,0,12.578,2.109,1,12.578,2.109,false,0,0
"4",28,1,1,22,"Goto","ZF","CF",true,0,17.29,2.684,1,17.29,2.684,false,0,0
"4",29,1,1,1,"Goto","ZF","CF",false,0,19.496,2.984,1,19.496,2.984,false,0,0
"4",30,1,1,42,"Goto","ZF","CF",false,0,13.103,2.099,1,13.103,2.099,false,0,0
"4",31,1,1,46,"Goto","ZF","CF",false,0,13.962,1.64,1,13.962,1.64,false,0,0
"4",32,1,2,51,"Goto","ZF","RF",true,0,11.667,1.849,1,11.667,1.849,false,0,0
"4",33,1,2,32,"Goto","ZF","RF",false,0,18.91,3.242,1,18.91,3.242,false,0,0
"4",34,1,2,15,"Goto","ZF","RF",false,9,58.382,46.712,2,13.519,1.849,false,0.18409885976137616,0.37638450024105347
"4",35,1,2,47,"Goto","ZF","RF",false,1,13.296,3.234,1,11.876,1.814,false,0.2094703127399557,0.2094703127399557
"4",36,1,3,20,"Goto","RF","RF",true,0,17.752,1.968,1,17.752,1.968,false,0,0
"4",37,1,3,24,"Goto","RF","RF",false,0,20.32,4.242,1,20.32,4.242,false,0,0
"4",38,1,3,2,"Goto","RF","RF",false,1,55.346,44.682,2,31.197,20.533,false,0.6843554649845789,0.6843554649845789
"4",39,1,3,53,"Goto","RF","RF",false,0,13.65,1.69,1,13.65,1.69,false,0,0
"4",40,1,4,4,"Goto","RF","CF",true,1,14.756,3.901,1,12.932,2.077,false,0.5296278066426774,0.5296278066426774
"4",41,1,4,55,"Goto","RF","CF",false,4,21.027,10.465,1,12.036,1.474,false,0.13972567127331217,0.45039760817280855
"4",42,1,4,29,"Goto","RF","CF",false,1,17.145,2.931,1,15.461,1.247,false,0.2318251368963248,0.2318251368963248
"4",43,1,4,25,"Goto","RF","CF",false,3,19.069,7.642,1,13.335,1.908,false,0.5030212685576474,0.48597184318760017
"4",44,1,5,8,"Goto","RF","Coupled",true,0,11.863,2.179,1,11.863,2.179,false,0,0
"4",45,1,5,7,"Goto","RF","Coupled",false,0,20.689,2.528,1,20.689,2.528,false,0,0
"4",46,1,5,41,"Goto","RF","Coupled",false,2,24.347,13.974,1,13.144,2.771,false,0.23158927521244554,0.5435831690278878
"4",47,1,5,11,"Goto","RF","Coupled",false,2,15.657,5.044,1,11.782,1.169,false,0.19710291951197656,0.5118205730644951
"5",0,0,0,12,"Draggo","RF","Coupled",true,0,135.163,104.378,3,135.163,104.378,false,0,0
"5",1,0,0,27,"Draggo","RF","Coupled",false,0,15.362,8.576,1,15.362,8.576,false,0,0
"5",2,0,0,5,"Draggo","RF","Coupled",false,0,28.214,19.989,1,28.213,19.988,false,0,0
"5",3,0,0,10,"Draggo","RF","Coupled",false,0,44.145,38.164,4,44.145,38.164,false,0,0
"5",4,0,1,58,"Draggo","ZF","CF",true,0,30.597,21.932,1,30.597,21.932,false,0,0
"5",5,0,1,14,"Draggo","ZF","CF",false,0,20.454,14.899,2,20.454,14.899,false,0,0
"5",6,0,1,28,"Draggo","ZF","CF",false,4,120.273,105.338,5,28.13,13.195,true,0.5623537489326723,0.5559315749920389
"5",7,0,1,43,"Draggo","ZF","CF",false,0,16.357,10.846,1,16.357,10.846,false,0,0
"5",8,0,2,31,"Draggo","ZF","Coupled",true,0,90.333,77.298,4,90.333,77.298,false,0,0
"5",9,0,2,23,"Draggo","ZF","Coupled",false,0,25.638,19.211,2,25.638,19.211,false,0,0
"5",10,0,2,30,"Draggo","ZF","Coupled",false,1,92.629,53.224,3,67.624,28.219,false,0.3633934755327914,0.3633934755327914
"5",11,0,2,54,"Draggo","ZF","Coupled",false,0,7.689,3.486,1,7.689,3.486,false,0,0
"5",12,0,3,44,"Draggo","RF","CF",true,0,7.756,3.364,1,7.756,3.364,false,0,0
"5",13,0,3,3,"Draggo","RF","CF",false,1,51.957,34.265,3,42.844,25.152,false,0.27320968384780975,0.27320968384780975
"5",14,0,3,26,"Draggo","RF","CF",false,2,41.827,16.295,1,34.82,9.289,false,0.310474809579558,0.23379353759682064
"5",15,0,3,34,"Draggo","RF","CF",false,0,24.164,8.392,1,24.164,8.392,false,0,0
"5",16,0,4,9,"Draggo","RF","RF",true,0,14.274,5.307,1,14.274,5.307,false,0,0
"5",17,0,4,49,"Draggo","RF","RF",false,0,15.133,7.959,1,15.133,7.959,false,0,0
"5",18,0,4,52,"Draggo","RF","RF",false,1,19.435,14.007,1,15.16,9.732,false,0.4042190528720009,0.4042190528720009
"5",19,0,4,40,"Draggo","RF","RF",false,0,9.009,3.647,1,9.009,3.646,false,0,0
"5",20,0,5,13,"Draggo","ZF","RF",true,0,7.376,2.748,1,7.376,2.748,false,0,0
"5",21,0,5,50,"Draggo","ZF","RF",false,0,17.109,12.882,1,17.109,12.882,false,0,0
"5",22,0,5,21,"Draggo","ZF","RF",false,0,20.073,14.319,1,20.073,14.319,false,0,0
"5",23,0,5,6,"Draggo","ZF","RF",false,3,25.555,21.076,2,17.357,12.878,false,0.21479344866720013,0.26402326985141095
"5",24,1,0,33,"Goto","ZF","CF",true,4,60.602,44.67,2,22.314,6.382,false,0.3794591581719394,0.36716088374783895
"5",25,1,0,56,"Goto","ZF","CF",false,7,98.822,87.382,3,20.229,8.789,false,0.6202633424530742,0.6498819567117459
"5",26,1,0,35,"Goto","ZF","CF",false,0,12.88,3.34,1,12.88,3.34,false,0,0
"5",27,1,0,17,"Goto","ZF","CF",false,1,13.547,4.055,1,11.206,1.714,false,0.5532812057734814,0.5532812057734814
"5",28,1,1,22,"Goto","RF","RF",true,0,13.193,2.467,1,13.193,2.467,false,0,0
"5",29,1,1,1,"Goto","RF","RF",false,0,12.524,3.388,1,12.524,3.388,false,0,0
"5",30,1,1,42,"Goto","RF","RF",false,0,13.128,2.983,1,13.128,2.983,false,0,0
"5",31,1,1,46,"Goto","RF","RF",false,0,13.012,2.051,1,13.012,2.051,false,0,0
"5",32,1,2,51,"Goto","ZF","Coupled",true,0,10.544,1.792,1,10.544,1.792,false,0,0
"5",33,1,2,32,"Goto","ZF","Coupled",false,0,12.02,2.336,1,12.02,2.336,false,0,0
"5",34,1,2,15,"Goto","ZF","Coupled",false,3,54.951,43.805,2,14.731,3.585,false,0.18409885976137616,0.23800174402041582
"5",35,1,2,47,"Goto","ZF","Coupled",false,3,17.669,8.362,1,11.832,2.525,false,0.2094703127399557,0.4452106945937592
"5",36,1,3,20,"Goto","RF","Coupled",true,0,11.717,2.253,1,11.717,2.253,false,0,0
"5",37,1,3,24,"Goto","RF","Coupled",false,0,11.167,2.213,1,11.167,2.213,false,0,0
"5",38,1,3,2,"Goto","RF","Coupled",false,0,11.101,2.041,1,11.101,2.041,false,0,0
"5",39,1,3,53,"Goto","RF","Coupled",false,0,15.319,2.274,1,15.319,2.274,false,0,0
"5",40,1,4,4,"Goto","ZF","RF",true,0,11.933,2.775,1,11.933,2.775,false,0,0
"5",41,1,4,55,"Goto","ZF","RF",false,1,12.884,4.642,1,9.745,1.503,false,0.13972567127331217,0.13972567127331217
"5",42,1,4,29,"Goto","ZF","RF",false,2,15.994,5.41,1,12.375,1.791,false,0.2318251368963248,0.3039266246871413
"5",43,1,4,25,"Goto","ZF","RF",false,0,32.703,26.023,2,32.703,26.023,false,0,0
"5",44,1,5,8,"Goto","RF","CF",true,3,16.221,7.194,1,10.785,1.758,false,0.20306291824567368,0.36243205458539346
"5",45,1,5,7,"Goto","RF","CF",false,0,12.945,3.426,1,12.945,3.426,false,0,0
"5",46,1,5,41,"Goto","RF","CF",false,5,61.712,44.307,2,22.777,5.372,false,0.8555770628433301,0.593787438251808
"5",47,1,5,11,"Goto","RF","CF",false,2,26.088,10.403,1,18.191,2.506,false,0.19710291951197656,0.5118205730644951
"6",0,0,0,12,"Draggo","ZF","CF",true,3,291.508,267.778,6,166.052,142.322,false,0.6862830376817721,0.4357930063285174
"6",1,0,0,27,"Draggo","ZF","CF",false,0,45.577,19.706,1,45.577,19.706,false,0,0
"6",2,0,0,5,"Draggo","ZF","CF",false,0,20.866,3.381,1,20.866,3.381,false,0,0
"6",3,0,0,10,"Draggo","ZF","CF",false,0,23.612,9.695,1,23.612,9.695,false,0,0
"6",4,0,1,58,"Draggo","RF","CF",true,0,28.046,15.25,1,28.046,15.25,false,0,0
"6",5,0,1,14,"Draggo","RF","CF",false,0,11.932,3.063,1,11.932,3.063,false,0,0
"6",6,0,1,28,"Draggo","RF","CF",false,1,87.924,67.825,3,62.262,42.163,false,0.3974012385710897,0.3974012385710897
"6",7,0,1,43,"Draggo","RF","CF",false,0,15.692,8.988,1,15.692,8.988,false,0,0
"6",8,0,2,31,"Draggo","RF","Coupled",true,0,59.021,45.074,2,59.021,45.074,false,0,0
"6",9,0,2,23,"Draggo","RF","Coupled",false,0,38.783,3.864,1,38.782,3.864,false,0,0
"6",10,0,2,30,"Draggo","RF","Coupled",false,2,69.27,32.588,2,39.941,3.259,false,0.3633934755327914,0.27928152748959867
"6",11,0,2,54,"Draggo","RF","Coupled",false,0,9.032,2.616,1,9.032,2.616,false,0,0
"6",12,0,3,44,"Draggo","ZF","RF",true,0,8.695,2.592,1,8.695,2.592,false,0,0
"6",13,0,3,3,"Draggo","ZF","RF",false,1,40.418,30.705,2,16.972,7.259,false,0.20509630415904298,0.20509630415904298
"6",14,0,3,26,"Draggo","ZF","RF",false,1,93.429,66.403,2,43.951,16.925,false,0.1355046717787636,0.1355046717787636
"6",15,0,3,34,"Draggo","ZF","RF",false,1,26.379,13.014,1,22.499,9.134,false,0.1958412042825137,0.1958412042825137
"6",16,0,4,9,"Draggo","ZF","Coupled",true,0,48.437,18.318,1,48.437,18.318,false,0,0
"6",17,0,4,49,"Draggo","ZF","Coupled",false,0,8.387,2.685,1,8.387,2.685,false,0,0
"6",18,0,4,52,"Draggo","ZF","Coupled",false,0,22.868,8.712,1,22.868,8.712,false,0,0
"6",19,0,4,40,"Draggo","ZF","Coupled",false,0,19.857,13.019,1,19.857,13.019,false,0,0
"6",20,0,5,13,"Draggo","RF","RF",true,3,90.479,82.534,4,9.567,1.622,false,0.234026238829047,0.3066089155439358
"6",21,0,5,50,"Draggo","RF","RF",false,0,15.776,8.455,1,15.776,8.455,false,0,0
"6",22,0,5,21,"Draggo","RF","RF",false,0,26.168,19.673,1,26.168,19.673,false,0,0
"6",23,0,5,6,"Draggo","RF","RF",false,0,45.735,12.034,1,45.735,12.034,false,0,0
"6",24,1,0,33,"Goto","RF","RF",true,1,85.675,74.146,2,69.133,57.604,false,0.2294301018585867,0.2294301018585867
"6",25,1,0,56,"Goto","RF","RF",false,0,15.513,3.623,1,15.513,3.623,false,0,0
"6",26,1,0,35,"Goto","RF","RF",false,0,13.023,3.452,1,13.023,3.452,false,0,0
"6",27,1,0,17,"Goto","RF","RF",false,0,16.561,4.048,1,16.561,4.048,false,0,0
"6",28,1,1,22,"Goto","RF","Coupled",true,0,13.77,2.784,1,13.77,2.784,false,0,0
"6",29,1,1,1,"Goto","RF","Coupled",false,0,13.458,4.207,1,13.458,4.207,false,0,0
"6",30,1,1,42,"Goto","RF","Coupled",false,0,14.245,3.425,1,14.245,3.425,false,0,0
"6",31,1,1,46,"Goto","RF","Coupled",false,0,12.702,2.712,1,12.702,2.712,false,0,0
"6",32,1,2,51,"Goto","ZF","CF",true,1,25.505,16.334,1,18.158,8.987,false,0.5743008169358848,0.5743008169358848
"6",33,1,2,32,"Goto","ZF","CF",false,0,30.088,19.14,1,30.088,19.14,false,0,0
"6",34,1,2,15,"Goto","ZF","CF",false,1,60.447,46.311,2,24.098,9.962,false,0.18409885976137616,0.18409885976137616
